app_id,recommendationid,author_steamid,playtime_at_review_minutes,playtime_forever_minutes,playtime_last_two_weeks_minutes,last_played,review_text,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,steam_purchase,received_for_free,written_during_early_access
1245620,180131661,76561198022304480,14328,14330,0,1732749732,Götten Lord,1732749597,1732749597,True,0,0,0.5,True,False,False
1245620,180129370,76561199472185492,16631,16643,0,1736031819,en iyi oyun,1732749240,1732749240,True,0,0,0.476190477609634399,True,False,False
1245620,180120371,76561198257981175,12114,12116,0,1732799528,b,1732747885,1732747885,True,1,0,0.523809552192687988,True,False,False
1245620,180113380,76561198206840679,5291,5406,115,1742929872,garip bir biçimde ölmek artık normalleşiyor :D  ölmediğin bir boss olursa tuhaf oluyor :D,1732746885,1732746885,True,1,0,0.525862038135528564,True,False,False
1245620,180098118,76561198072421351,11011,11012,0,1732744921,güzel,1732744891,1732744891,True,0,1,0.5,True,False,False
1245620,180081559,76561198098021287,192,192,0,1732742514,Mükemmel görüyorsunuz anlatmaya gerek yok konuşmuyorum görüyorsunuz anlatmaya hiç gerek yok,1732742869,1732742869,True,0,0,0.5,True,False,False
1245620,180081243,76561198354950780,5882,6416,0,1734118179,<3,1732742834,1732742834,True,0,0,0.5,True,False,False
1245620,180080860,76561198323671503,1417,2345,0,1733524263,Fazla kolay olmuş bu beğenmedim.,1732742794,1732742794,False,0,0,0.5,True,False,False
1245620,180065262,76561198398582936,1529,1534,0,1738950422,ölüyom,1732741126,1732741126,True,0,1,0.5,True,False,False
1245620,180063131,76561198156454558,1904,1904,0,1732740869,Çok bir şey söylemeye gerek yok.Zaten kendini kanıtlamış bir yapım.Souls like türünü sevenleri üzmez.,1732740909,1732740909,True,0,0,0.5,True,False,False
1245620,180059735,76561198452242028,290,290,0,1732740559,kolay,1732740577,1732740577,True,0,0,0.5,True,False,False
1245620,180057978,76561199093389816,10977,11615,0,1741365681,"dünyanın en iyi oyunu
",1732740401,1732740401,True,0,0,0.5,True,False,False
1245620,180051455,76561198358047170,11149,11149,0,1723126323,Güzel oyundu,1732739785,1732739785,True,0,0,0.5,True,False,False
1245620,180049518,76561199431696917,6180,6180,0,1732739437,Souls-Like ların en iyilerinden birisi diyebilirim. Eğer sahip değilseniz ve oynamadıysanız kesinlikle düşünmeyin alın ve + yanı Souls oyun türünü sevmeseniz bile açık dünyası sizin fikrinizi değiştirecektir.,1732739602,1732739602,True,0,0,0.5,True,False,False
1245620,180037606,76561198340199831,7889,7889,0,1732738435,Mükemmel Oyun,1732738467,1732738467,True,1,0,0.523809552192687988,True,False,False
1245620,180036040,76561198362621418,644,666,0,1739739101,Durmadan ölüyorum ilk boss saatler geçirdim meğersem ilerledikten sonra geri dönüp kesiyormuşuz!,1732738316,1732738316,True,0,0,0.5,True,False,False
1245620,180029043,76561199043367650,8414,8874,0,1737472348,bunu kimse görmiyecek o yüzden ranniye çektim,1732737493,1732737493,True,0,0,0.5,True,False,False
1245620,180027485,76561198146445552,1190,1190,0,1732737314,Tek kelimeyle muhteşem.,1732737353,1732737353,True,0,0,0.5,True,False,False
1245620,180019725,76561198967903458,4268,4291,0,1740075073,yaşam,1732736702,1732736702,True,0,0,0.5,True,False,False
1245620,180018244,76561199066417117,96,1336,0,1740847806,harika vakıtgecırdım,1732736580,1732736580,True,0,0,0.5,True,False,False
1245620,180016085,76561198164287779,6300,6300,0,1732736348,SOULSLIKE SEVDIREN OYUN,1732736404,1732736404,True,0,0,0.5,True,False,False
1245620,180008379,76561198103858944,25009,25009,0,1732735751,Game of the Century.,1732735801,1732735801,True,0,0,0.5,True,False,False
1245620,180003178,76561199173844114,8385,8385,0,1730497032,The best game I've ever played.,1732735387,1732735387,True,1,0,0.523809552192687988,True,False,False
1245620,180002958,76561198890913906,1253,1672,0,1734640779,ya amk bi boss yapmış orosbu evlatları 2 saat build yapıyom gidene kadar yolda yarı can gidiyo amk anasının amına boss koymuş orosbu evlatları yoldaki çarlar kesilmiyo,1732735371,1732735371,True,0,0,0.5,True,False,False
1245620,179997001,76561198340931600,3835,7440,0,1741427151,"güzel oyun
",1732734911,1732734911,True,0,0,0.5,True,False,False
1245620,179993688,76561198410190939,1595,1597,0,1732734807,Dont let her hold you she doesnt loves you...,1732734665,1732734665,True,0,0,0.5,True,False,False
1245620,179992677,76561198201711585,20548,20548,0,1732734569,"Güzel oyun, bence gayet kolay.",1732734591,1732734591,True,0,0,0.5,True,False,False
1245620,179991345,76561199234307626,9799,9886,0,1737744788,.,1732734493,1732734493,True,0,0,0.5,True,False,False
1245620,179990138,76561199101583975,6663,12886,3074,1742994366,fareler çok güçlü amk,1732734405,1732734405,True,0,0,0.5,True,False,False
1245620,179984870,76561199063956746,6777,6777,0,1731451419,Yani bakalım başladım ama daha çok bilmiyorum oyunu  biraz daha oynayıp yazarım,1732734032,1732734032,True,0,0,0.5,True,False,False
1245620,179982585,76561198842540647,12496,12496,0,1720211694,oynamayın oynattırmayın.,1732733874,1732733874,True,0,0,0.5,True,False,False
1245620,179976660,76561198344142689,16269,16317,27,1742573169,Başyapıt dediler başı aldım,1732733479,1732733479,True,1,0,0.523809552192687988,True,False,False
1245620,179976281,76561199480039206,306,306,0,1722777029,•_•,1732733454,1732733454,True,0,0,0.5,True,False,False
1245620,179972634,76561198432744818,9790,9790,0,1728330406,Double greatsword.,1732733216,1732733216,True,1,0,0.523809552192687988,True,False,False
1245620,179971027,76561198268928680,10816,10816,0,1732733049,güzel oyun,1732733106,1732733106,True,0,0,0.5,True,False,False
1245620,179967612,76561198857842516,10058,10059,0,1732732990,:o,1732732889,1732732889,True,0,0,0.5,True,False,False
1245620,179967597,76561199379937245,8519,8546,11,1741941996,bok gibi oyun,1732732887,1732732887,False,0,0,0.5,True,False,False
1245620,179966546,76561198151791321,10181,10183,0,1732732970,Yeme de yanında yat,1732732822,1732732822,True,0,0,0.5,True,False,False
1245620,179965804,76561199165145308,15476,23893,0,1741480455,boboğmbee,1732732774,1732732774,True,0,0,0.5,True,False,False
1245620,179965021,76561199178352828,3842,3916,0,1736675038,güzel,1732732727,1732732727,True,1,0,0.523809552192687988,True,False,False
1245620,179960248,76561198113705683,26577,30208,0,1736983617,Epic lifestyle,1732732436,1732732436,True,0,0,0.5,True,False,False
1245620,179957492,76561199523080903,5502,5883,271,1742654741,Masterpiece.,1732732278,1732732278,True,0,0,0.5,True,False,False
1245620,179956850,76561199280136308,32899,35685,261,1742957315,"MUKEMMEŞL  BI  OYUN BI 1000  SAATI  VAR
",1732732237,1732732237,True,0,0,0.5,True,False,False
1245620,179953642,76561198411199741,4964,5115,0,1738589483,hem hikayesi hem de grafikleri açısından çok güzel bir oyun.,1732732058,1732732058,True,0,0,0.5,True,False,False
1245620,179953373,76561198351845130,2463,2471,0,1733926344,.,1732732042,1732732042,True,0,0,0.5,True,False,False
1245620,179951704,76561198255758309,240,240,0,1719930109,red dead redemption 2 daha iyi,1732731952,1732731952,True,0,1,0.5,True,False,False
1245620,179946905,76561198832286723,1359,1363,0,1737618076,"Gayet güzel, açık dünyası sonsuz, çokça boss olan ve 150+ saat (bence) gerektiren bir oyun.",1732731699,1732731699,True,0,0,0.5,True,False,False
1245620,179946302,76561198364542370,3697,3717,0,1733760686,Hayattan zevk almıyor iseniz bu oyunu bir kez deneyimleyin.,1732731671,1732731671,True,0,0,0.5,True,False,False
1245620,179944365,76561198880121957,7208,19179,132,1742736279,10/10,1732731572,1733074662,True,0,0,0.5,True,False,False
1245620,179941624,76561198178104353,9310,9310,0,1725054585,Güzel oyuna benziyo ödül fln almış,1732731433,1732731433,True,0,0,0.5,True,False,False
1245620,179937577,76561198354416794,214,214,0,1732746228,Daha bitirmedim ama ananızı dıııııııt,1732731237,1732731237,True,0,0,0.5,True,False,False
1245620,179936651,76561199043746713,653,1013,7,1742136342,sarıyo,1732731191,1732731191,True,1,1,0.523809552192687988,True,False,False
1245620,179936540,76561199283522200,5828,6526,170,1742945391,"OOH, ELDEN RİNG!!",1732731186,1732731186,True,0,0,0.5,True,False,False
1245620,179936455,76561198333421313,5865,6919,23,1742939772,Oynadığım en iyi oyun pahalı olabilir ama kesinlikle parasını sonuna kadar hak ediyor.,1732731180,1732731180,True,1,0,0.507042229175567627,True,False,False
1245620,179935945,76561198418521725,6373,11614,0,1740268652,dlcyi almayı bekliyom,1732731152,1732731152,True,0,0,0.5,True,False,False
1245620,179934938,76561198348692253,4961,7745,0,1741212964,dog ahead,1732731101,1732731101,True,0,0,0.5,True,False,False
1245620,179934928,76561199213582644,721,781,0,1736067179,çok iyi oyun,1732731100,1732731100,True,0,0,0.5,True,False,False
1245620,179933650,76561198879433902,7562,10684,0,1740903361,Favorilerimden biri .,1732731035,1732731035,True,0,0,0.5,True,False,False
1245620,179933005,76561198115524897,4482,4484,0,1732731098,Severim ve sayarım,1732731003,1732731003,True,0,0,0.5,True,False,False
1245620,179930232,76561198397411937,4513,6190,0,1740988481,Boss'tan tek yemeyip ama oyundaki sikko bir yaratıktan tek yeme şokuuuuu,1732730861,1732730861,True,1,0,0.523809552192687988,True,False,False
1245620,179929133,76561198169106416,47,48,0,1732730870,kişiliğini geliştir ve oyna ama oyundakini değil.,1732730802,1732730802,True,0,0,0.5,True,False,False
1245620,179922057,76561198149343278,13458,13458,0,1718577371,YES,1732729706,1732729706,True,0,0,0.5,True,False,False
1245620,179919906,76561198364825295,9545,9776,231,1742649679,oyun değil bir deneyim hem de hayatımın en iyisi,1732729179,1739438790,True,0,0,0.476190477609634399,True,False,False
1245620,179916797,76561199068067416,5555,5716,0,1732813679,Oynayıpta İlk bossu tekte kesen için anamın ruhunu ortaya koyuyorum,1732726293,1732726293,True,0,0,0.5,True,False,False
1245620,179915266,76561198301590845,2928,3646,107,1742823079,Oyunu 50 saat oynamama bakmayın crack ile 250 saatim var ve tek yorumum şu olur ilk defa oynayacaksanız souls oyunlarını kesinlikle elden ring den başlayın size en kolay gelecek olan bu oyundur yine bir zorluğu var fakat yapabileceğiniz şeyler sınırsız rehberlerin 2 3 bölümüne bakıp başlayın kolay modu yok mu diyenler illaki olacaktır bi tık kolayda oynamak isterseniz büyücüde oynamanızı tavsiye ederim.Kısaca oyun her kuruşunu hak ediyo alın pişman olmayacaksınız (Git Gud) (;(;(;(;,1732724492,1732724492,True,0,0,0.5,True,False,False
1245620,179897890,76561198796139438,5620,9027,0,1741783061,"adam yapıyon açık dünyaya çıkıyon atlı oç a 1 kere ölüp buna sonra gelirim diyon lvl kasıyon kaleye gidiyon ilk bosstan dayak yiyon lvl kasıyon bossu kesiyon kalenin içindeki oçlardan dayak yiyon lvl kasıyon item arıyon kaledekileri öldürmeye başlıyon kalenin sonundaki bossa geliyon dayak yiyon lvl kasıyon bossu geçiyon bataklığa gidiyon bataklıktan nefret ediyon lvl kasıyon ejderhadan anahtar dızlıyon akademiye giriyon büyücülerden nefret ediyon lvl kasıyon kılıçlı köpekten dayak yiyon lvl kasıyon köpeği kesiyon dolunay kadına geliyon tekte geçiyon sarı çayırlara geliyon takılıyon lvl kasıyon sarı bi adam kesiyon lvl kasıyon baştaki bossun çakmasını ama güçlüsünü kesiyon lvl kasıyon oç ateş devini 10dk öldürmek için uğraşıp ölüyon lvl kasıyon oç devi kesion ağacı yakıyon lvl kasıyon ejderhaların sikiştiği mekana gidiyon lvl kasıyon bi tane sırık ve bi tane obez oçu aynı anda kesiyon lvl kasıyon kuşa ok atıyon kılıçlı aslanımsı bişi kesiyon ağaç daha da yanıyo sarı adamın gerçek halini kesiyon lvl kasıyon ağacın içine giriyon karı heykeli adam oluyo onu dövüyon oyun bitti sanıyon galaktik dölle savaşıyon onu kesiyon heykelin başını yerine takıyon elden lord oluyon oyun bitiyo sinematikten sonra baştaki atlı oçu öldürmeye gidiyon 

kısaca elden ring böyle",1732699791,1732699791,True,0,1,0.5,True,False,False
1245620,179881483,76561198837773793,2267,10854,141,1742827003,kıyak,1732669365,1732669365,True,0,1,0.5,True,False,False
1245620,179866529,76561199073241938,7348,8689,6,1743007072,güzel,1732648751,1732648751,True,1,0,0.5,True,False,False
1245620,179852623,76561198201383734,4305,5674,0,1736376930,,1732633069,1732633069,True,0,0,0.5,True,False,False
1245620,179815301,76561198979093413,14967,14993,0,1733243630,"Sinir krizleri,bolca küfür,mental sağlıkta hasar,bolca sigara sakal beyazlamasın karşılığı olarak; mükemmel bi oyun dizaynı ,çok epik boss fightlar ,efsane silahlar, güzel bir lore.BENCE DEĞDİ",1732572658,1732572683,True,4,0,0.580419540405273438,True,False,False
1245620,179815208,76561199203803609,13221,15757,871,1743025365,Allah belanı versin Miquella,1732572500,1732572500,True,1,0,0.523809552192687988,True,False,False
1245620,179812550,76561199013065727,1611,4537,26,1742745076,harikaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1732568995,1732568995,True,0,0,0.5,True,False,False
1245620,179806444,76561199089393349,260,2163,0,1740262158,Müthiş.,1732562172,1732562172,True,0,0,0.5,True,False,False
1245620,179806312,76561198357382165,2468,10453,0,1741523115,Oynadıkça insanı içine çeken bir oyun. Hikaye ye ve yan görevlere odaklandıkça oyun kendi evrenine insanı bağlıyor resmen.,1732562031,1732562031,True,0,0,0.5,True,False,False
1245620,179801021,76561199035506526,18225,23690,128,1742588544,"Bu oyun yüzünden başka oyunlardan zevk alamaz oldum.
",1732555943,1732555943,True,0,0,0.5,True,False,False
1245620,179797551,76561198408550576,3129,3505,0,1738691895,O kadar iyi bi oyun ki 900lerde doğsaydım bilgisayar icat edip bu oyunu kodlayıp oynardım,1732551867,1732551867,True,0,0,0.5,True,False,False
1245620,179765915,76561198886624729,13077,14924,0,1734552146,super hayatımı s2ti,1732502133,1732502133,True,0,0,0.5,True,False,False
1245620,179751568,76561198989205237,11479,13512,0,1738330621,Sevdiğim kız için dünyayı ateşe verdim beni terk etti çok gerçekçi 10/10.,1732482617,1732734924,True,1,1,0.506172835826873779,True,False,False
1245620,179725689,76561199132730182,4235,4615,0,1735417352,basit.,1732457868,1732457868,True,0,0,0.5,True,False,False
1245620,179679956,76561199258617879,765,4905,0,1740824287,arkadaşlar huhhu oyun iyi,1732401778,1732401778,True,0,0,0.476190477609634399,True,False,False
1245620,179670455,76561199707888581,4488,12567,0,1740904068,OYUN MÜKEMMEL AMA TÜRKÇE NİYE YOK,1732392212,1732392212,True,0,0,0.5,True,False,False
1245620,179654553,76561199041392082,4338,4338,0,1725218045,Elden zencisiyim ben,1732377847,1732377847,True,0,0,0.476190477609634399,True,False,False
1245620,179653594,76561199231758258,1328,2683,0,1738338152,ÇOK İYİ OYUN.,1732376992,1732805551,True,1,0,0.525862038135528564,True,False,False
1245620,179638203,76561199060798090,633,870,0,1739539672,very good game,1732362507,1732362507,True,0,0,0.5,True,True,False
1245620,179605859,76561199103014862,1191,1674,0,1733151605,"ne yapacağımı bilmiyorum ama güzel
",1732319398,1732319398,True,0,0,0.5,True,False,False
1245620,179603938,76561199102778114,3412,4849,0,1735768177,Elden beastin validesini gondikleyeyim,1732317064,1732317064,True,0,0,0.5,True,False,False
1245620,179600119,76561199076926902,21518,22603,125,1742566834,bence eşi benzeri olmayan bir baş yapıt herkes oynamalı oyun farklı bir seviye dünya dizaynı çeşitliliği boss dövüşleri herkesin edinmesi gereken bir deneyim,1732312624,1732312624,True,0,0,0.5,True,False,False
1245620,179599055,76561198113717815,6665,7246,0,1737834705,2-3 aydır oyunda co-op modu çalışmıyor. bunun bir yöntem var mı yoksa kapandı mı bu özellik ?,1732311411,1732311411,True,0,0,0.5,True,False,False
1245620,179539816,76561199055698426,607,1106,0,1733077901,Oyunda ki tüm köpeklerin anasını sikeyim,1732237405,1732237405,True,4,1,0.581993579864501953,True,False,False
1245620,179526831,76561198354088288,969,969,0,1732221095,"-oyunda yönlendirme denen birşey yok tutorialda asansörü nasıl kullanacağımı internetten bakmak zorunda kaldım aq
-optimizasyon yarrak gibi oyuna 2-3k para veriyoruz oynanmıyor bile 16 saatlik oyun saatinin 10 saati internetten fps problemini çözmeye bakmakla geçti
-bi oyuna dil desteği eklemek bu kadar zormu amk kötüde olsa bi türkçe destek olsa iyi olur 
indirimede girmeyen sikik bir oyun high end pcniz yoksa zaten kasmadan oynanmıyor 

ilk kez soulslike oyun oynayan birisi olarak aşırı boş geliyor oyun internetten bakmadan oynayamazsınız yok buildmiş yok hikayeymiş hep internetten bakıp ilerliyoruz bi fikir bi yönlendirme bi sik yok duba yok bi yarram yok",1732221159,1732221766,False,5,17,0.460526317358016968,True,False,False
1245620,179518701,76561198821097237,1865,2277,0,1736615207,Türkiye'ye satacaksanız Türkçe yamayı yapacaksın. işinizi düzgün yapın...,1732212644,1732212644,True,1,0,0.476190477609634399,True,False,False
1245620,179498451,76561199532836914,4586,13920,762,1742935509,bayılarak oynuyorum(real),1732192823,1732809966,True,1,0,0.523809552192687988,True,False,False
1245620,179456672,76561198277918050,1628,1628,0,1709051252,"bu oyun size pahalı mı geldi? Erdoğan sayesinde
⣿⣿⣿⣿⠄⠄⠄⠄⠄⣀⣀⣰⣬⣤⣴⣶⣿⣿⣿⣆⠘⣿⣿⢸⣿⣿⣿⣿
⣿⣿⣿⣿⠄⠄⠄⠄⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄⢿⣿⢸⣿⣿⣿⣿
⣿⣿⣿⣿⠄⠄⠄⠄⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⠺⣿⢸⣿⣿⣿⣿
⣿⣿⣿⣿⠄⠄⠄⢠⢸⡝⣿⠭⠉⢻⣿⠉⢐⢚⣯⣻⣷⢿⣿⢸⣿⣿⣿⣿
⣿⣿⣿⡿⠄⠄⠄⢰⡸⢷⣤⣌⣧⣾⣿⣷⣬⣾⣿⣿⣿⣶⣿⢸⣿⣿⣿⣿
⣿⣿⣿⡟⠄⠄⠄⠄⠅⢽⣿⡟⣱⠻⡿⠟⣮⡻⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿
⣿⣿⣿⡇⠄⠄⠄⠄⠄⠐⢿⠰⠋⠷⠄⠼⣛⡛⣹⡿⢿⣿⣿⠸⠿⠿⣿⣿
⣿⣿⣿⡇⠄⠂⠄⢀⠄⠄⢀⠉⣾⣍⣉⣩⣿⣷⢏⣽⠄⠈⠙⠿⢿⣿⣿⣿
⣿⣿⣿⠇⠄⠄⠈⠄⠄⠄⢸⣦⠈⠛⠛⠛⡻⢵⣾⡟⠄⠄⠄⠄⠄⠄⠉⠛
⠟⠋⠄⠄⠄⠄⠄⠄⠄⠄⣿⣿⣷⣌⡀⢈⣽⣿⣿⡇⠄⠄⠄⠄⠄⠄⠄⠄
⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⣻⣿⣿⡋⠉⠈⠙⡻⣿⠃⠄⠄⠄⠄⠄⠄⠄⠄",1732138721,1732138721,True,5,0,0.541666686534881592,True,False,False
1245620,179447730,76561199030656791,6158,9902,0,1738865153,"Souls Like oyunları sevmediğimi sanıyordum, benlik değil diyordum ama bu kadar övülen bir oyun kötü olamazdı değil mi? Evet olamazmış, oynadığım en iyi oyunlardan biri belki de en iyisi. (Gow Ragnarok kafamı karıştırıyor) Oynamayarak büyük eşeklik ettiğim oyun, iyi ki şans verip oynamışım hiç unutmayacağım bir deneyim.",1732130730,1732738260,True,3,0,0.544468522071838379,True,False,False
1245620,179441385,76561199104235407,9043,13344,0,1739563888,rastgele adam tanrılarla dövüşüyor 10/10,1732124996,1732124996,True,1,0,0.5,True,False,False
1245620,179385277,76561198201581215,5500,5636,0,1732993491,"10/10 - Souls sevin sevmeyin bu oyunlar ,  RDR2 , GTA5 , GOW gibi oyunların hissettiremediği o müthiş grind hissiyatını veriyor. Oyun başında sıradan şövalye bile size tek atıyoken kasıldıkça bosslara tek atmak aşırı zevkli , oyunun haritası muazzam büyük üstü bitiriyorsun birde yeraltı var , yeraltını bitiriyorsun dlcyi aldıysan koskocaman bir dlc haritasıyla keşfedilecek bir sürü boss bir sürü yer çıkıyor. Bölgeler , manzaralar , ortam dört dörtlük atmosferi yaşatıyor. Bosslar tam kıvamında 100 kerede ölmüyorsunuz tekde de geçemeyecek kadar zorluyor. Silah çeşitliliğinden oluşabilecek kombinasyonlardan bahsetmeye gerek yok zaten. 90 saatte dlcsiz default elden ringi bitirebildim, Dlcde bi o kadar sürerse uzun bir oynayış vaadediyor ama gerçekten sürenin nasıl geçtiğini anlamıyorsunuz. Kısacası oyun kendi dünyasını çok güzel işlemiş , sizide içine alıp muazzam bir oyun keyfi sunuyor...",1732045355,1732796518,True,1,0,0.5,True,False,False
1245620,179383831,76561199082215352,5988,7992,522,1742225273,pabci daha iyi amk bune,1732043786,1732043786,True,0,0,0.5,True,False,False
1245620,179364266,76561198320663457,16527,17393,0,1738532748,"Size söz veriyorum.
Merhametin rehberlik ettiği bin yıllık bir yolculuk.
Eski düzenin efendisi.
Birlikte gidelim.

Miquella",1732021644,1732021644,True,1,0,0.50641024112701416,True,False,False
1245620,179330706,76561198083135488,1003,3973,0,1737054894,İnanılmaz bir oyun anlatılmaz yaşanır <3,1731970083,1731970083,True,0,1,0.5,True,False,False
1245620,179324685,76561198350986803,3772,3996,0,1739212849,🔥,1731961987,1731961987,True,1,0,0.523809552192687988,True,False,False
1245620,179323773,76561198125447373,7808,14761,1791,1743005127,souls türünün en oynanabilir ve sınırsız saat oynayıp farklı karakterleri deneyebileceğiniz bir oyun rahat oynayayım diyorsanız büyücü alın summon çağırarak çok rahat oynarsınız,1731960920,1731960920,True,0,0,0.5,True,False,False
1245620,179304661,76561198323637192,1973,10979,0,1741705807,allah peygamber kalmıyo ama güzel,1731938992,1731938992,True,0,0,0.5,True,False,False
1245620,179282568,76561198984629835,6944,9402,0,1737919166,Oyunun yarısı wikipediada geçti ama GÜZEL,1731904436,1731904436,True,0,0,0.5,True,False,False
1245620,179264530,76561199229421990,10623,14651,0,1736729002,HERHANGİ BİR ANDA VE TAM BAŞARDIM DİYECEKKEN TEK YEDİĞİNİZ BU OYUN MENTAL SAĞLIĞINIZI YÜZDE YÜZ DÜZELTECEK,1731880038,1731880038,True,0,0,0.5,True,False,False
1245620,179250239,76561198333029249,3079,7023,0,1741550317,EN KOMPLE OYUN DAHA İYİSİ GELMEZ,1731865735,1731865735,True,0,0,0.5,True,False,False
1245620,179241455,76561198235204244,9900,9900,0,1731857743,"Bence bu ülkede hayatta kalmayı başaran her insan , buna benzer bir sabrı bu oyun için kullanabilir. Same shit different day .",1731857858,1731857858,True,0,0,0.5,True,False,False
1245620,179232671,76561199094241710,6067,7881,0,1737027782,bosstan fazla vuran kuş mu olur amk,1731849956,1731849956,True,0,0,0.5,True,False,False
1245620,179230668,76561198133059053,7380,10731,135,1742674327,Bu oyun yüzünden diğer oyunlardan zevk alamaz hale geldim,1731848001,1734968755,True,0,0,0.5,True,False,False
1245620,179183920,76561199245289980,15183,22974,0,1736454476,"En iyi souls like oyunu henüz oynamadıysanız çok şey kaçırıyorsunuz alın ve hemen oynamaya başlayın ne kadar övsem az tek sevmediğim eksi yanı görevler konusunda herhangi bir şekilde oyuncunun elinden tutmuyor mutlaka bir wikiden, googledan, youtube dan bakmanız araştırmanız gerekiyor. 10/10",1731794795,1731794795,True,0,0,0.5,True,False,False
1245620,179182035,76561199223186361,775,7276,0,1738350694,tree sentinelin annesini sikeyim,1731792843,1731792843,True,0,0,0.5,True,False,False
1245620,179176127,76561198055288879,7840,16908,0,1736454448,"Sevgili FromSoftware ve  BandaiNamco;
Abicim böyle oyunlar yapmayın, eşeğin mına su kaçırmayın, çıtayı bu kadar yükseltmeyin!
Sizin 4\1 'inizi yapamayıp geçmişte yaptığı işlerle ismini satan ve bu işten milyonlar kazanan artık gereksiz olan şirketler var (ubisoft, ea vb....) 
Bu adamlara da acıyın, bak uyarıyorum bukadar çıtayı yükselttiniz, bir sonraki oyunda oyuncular oyun dünyasının içine bizi de sok ,gerçekten bu evrende oynayalım falan demeye başlarlar!!!
Sevgili Bandai ve FromSoftware satırlarıma bir sloganla son vermek istiyorum;;
SİZ DAHA İYİSİNİ YAPANA KADAR, EN İYİSİ BU!",1731787031,1731787031,True,0,0,0.5,True,False,False
1245620,179168588,76561198278295787,290,2541,140,1741879287,olum kurda nasıl ölebiliyorum,1731780151,1731780151,True,0,0,0.5,True,False,False
1245620,179157202,76561199064472683,10551,12896,572,1742988104,Muazzam,1731771528,1731771528,True,0,0,0.5,True,False,False
1245620,179147966,76561199202274891,2373,2860,448,1742921408,maleniayı yapanın anasını sikem oyun çok güzel alın,1731764168,1731764168,True,0,0,0.5,True,False,False
1245620,179145000,76561198405403109,5934,6215,0,1741793913,Malenianın Waterfowl Dance saldırısını tten 100 kere öldüm aq,1731761794,1731761794,True,1,0,0.519999980926513672,True,False,False
1245620,179104802,76561198849278477,3033,4062,0,1741443408,"50 saatin ardından ELDEN RİNG

Hitap ettiği kesim

❌ Çocuklar
✅Gençler 
✅ Yetişkinler
✅ Hardcore 
Oyuncular
 
grafikler 

❌ Bu oyunda grafik önemli değil
❌ Zamanına göre iyi
❌ Patates
❌ İdeal
❌ Güzel
✅ Müthiş

 Hikaye 

❌ Bu oyunda hikaye önemli değil
❌ Hikaye ne demek ?
❌ Bir şeyler denenmiş
❌ Orta
✅ Güzel
❌ Fazla iyi

Boss Kalitesi

 Fiyat  Performans 

❌ Beleş
❌ Ucuz
❌ Orta
✅ İndirimde Al
❌ Pahalı
❌ Çok Pahalı

 Sistem Gereksinimleri 

❌ Ortalama
✅ İyi bir Ekran kartı ve İşlemci
✅ Nasa PC'si

 Oynanış Süresi 

❌ Tek oturuşta biter (1-3 saat)
❌ Kısa (3-10 saat)
❌ Normal (10-50 Saat)
✅ Uzun (50-120 Saat)

 Zorluk 

❌ Kolay
❌ Orta
❌ Zor
✅ Dark Souls

 Türkçe Dil Desteği 

✅ Maalesef yok

  Müzik 


❌ Ses: %1
❌ Kabul edilebilir
❌ İyi
❌ Atmosferi hissettiriyor
✅ EFSANE

 Tekrar oynanabilirlik 

❌ Tek seferlik
❌ Üzerinden baya bir zaman geçmeli
❌ Üzerinden biraz zaman geçmeli
✅ Kesinlikle oynanabilir
 
10 Puanlama 9",1731718557,1731718557,True,6,0,0.552794992923736572,True,False,False
1245620,179088971,76561199076054606,3783,6762,0,1737330806,dünyadaki en iyi boss kesme oyunu,1731703285,1731703285,True,0,0,0.5,True,False,False
1245620,179085870,76561199404010126,1765,3194,0,1739649128,"Gayet güzel dünyanın en iyi oyunlarından biri
",1731699811,1731699811,True,0,0,0.5,True,False,False
